2026	09	25	EG	AO	FQ	EG	34	74	1742	1543	85	-14	6	34	9	51	11	59	11	64	12	68
2026	09	25	ET	SD	FQ	SS	140	118	1287	1350	41	4	24	16	35	25	41	29	44	31	47	33
2026	09	25	GM	SO	FQ	GM	98	189	1419	978	96	-18	2	38	3	57	3	67	3	72	3	77
2026	09	25	LS	NE	FQ	GH	160	106	1198	1382	26	10	30	10	45	15	52	18	56	19	59	21
2026	09	25	MW	SS	FQ	MW	151	170	1239	1109	79	-12	8	32	13	47	15	55	16	59	17	63
2026	09	25	ML	CV	FQ	ML	67	59	1588	1619	60	-4	16	24	24	36	28	42	30	45	32	48
2026	09	25	MA	GA	FQ	MA	14	102	1901	1402	97	-19	1	39	2	58	2	68	2	73	2	78
2026	09	25	NG	MG	FQ	NG	28	107	1767	1380	94	-18	2	38	3	57	4	66	4	71	5	75
2026	09	25	RW	LR	FQ	RW	124	134	1337	1304	68	-7	13	27	19	41	22	48	24	51	25	55
2026	09	25	SN	MZ	FQ	SN	23	120	1816	1342	96	-19	1	39	2	58	2	68	3	72	3	77
2026	09	25	TZ	GW	FQ	TZ	132	150	1313	1248	72	-9	11	29	17	43	20	50	21	54	22	58
2026	09	25	TG	BI	FQ	TG	109	142	1379	1286	75	-10	10	30	15	45	17	53	19	56	20	60
2026	09	25	BD	MY	SEC	ID	194	149	942	1254	14	14	34	6	51	9	60	10	64	11	69	11
2026	09	25	ID	SG	SEC	ID	127	161	1323	1184	80	-12	8	32	12	48	14	56	15	60	16	64
2026	09	25	AU	BR	F	AU	25	7	1794	1993	36	3	13	7	19	11	22	13	24	14	26	14
2026	09	25	IN	PA	F	IN	167	52	1128	1658	8	8	18	2	28	2	32	3	35	3	37	3
2026	09	25	SV	MQ	CLA	SV	120	133	1342	1312	68	-7	13	27	19	41	22	48	24	51	26	54
2026	09	25	HN	SR	CLA	HN	69	93	1570	1431	80	-12	8	32	12	48	14	56	15	60	16	64
2026	09	25	JM	GT	CLA	JM	79	82	1527	1504	67	-7	13	27	20	40	23	47	25	50	26	54
2026	09	25	BM	GP	CLB	LC	168	123	1117	1338	22	11	31	9	47	13	55	15	59	16	62	18
2026	09	25	CU	GD	CLB	KN	151	172	1239	1098	69	-8	12	28	18	42	22	48	23	52	25	55
2026	09	25	KN	BQ	CLB	KN	183	208	1030	817	86	-14	6	34	8	52	10	60	11	64	11	69
2026	09	25	LC	BB	CLB	LC	186	199	1003	898	76	-11	9	31	14	46	16	54	18	57	19	61
2026	09	26	CZ	HR	ENA	CZ	50	16	1680	1881	36	6	26	14	38	22	45	25	48	27	51	29
2026	09	26	EN	ES	ENA	EN	3	1	2125	2259	45	2	22	18	33	27	38	32	41	34	44	36
2026	09	26	NM	CH	ENB	NM	66	11	1589	1928	20	12	32	8	48	12	56	14	60	15	64	16
2026	09	26	SI	SQ	ENB	SI	48	32	1682	1745	55	-2	18	22	27	33	31	39	34	41	36	44
2026	09	26	AL	BY	ENC	AL	60	80	1616	1522	75	-10	10	30	15	45	17	53	18	57	20	60
2026	09	26	BG	LU	ENC	BG	88	90	1458	1450	65	-6	14	26	21	39	24	46	26	49	28	52
2026	09	26	FO	KZ	ENC	FO	104	94	1386	1428	58	-3	17	23	25	35	29	41	31	44	33	47
2026	09	26	IS	EE	ENC	IS	70	117	1568	1360	85	-14	6	34	9	51	10	60	11	64	12	68
2026	09	26	SM	FI	ENC	SM	206	76	825	1536	3	19	39	1	58	2	68	2	73	2	78	2
2026	09	26	SK	MD	ENC	SK	51	146	1667	1270	95	-18	2	38	3	57	4	66	4	71	4	76
2026	09	26	KE	ER	FQ	KE	116	159	1363	1202	82	-13	7	33	11	49	13	57	14	61	15	65
2026	09	26	ZA	GN	FQ	ZA	73	86	1560	1464	76	-10	10	30	15	45	17	53	18	57	20	60
2026	09	26	PK	TH	SEC	ID	197	115	911	1367	7	17	37	3	56	4	65	5	70	5	75	5
2026	09	26	PH	VN	SEC	ID	169	89	1112	1456	12	15	35	5	53	7	62	8	66	9	70	10
2026	09	26	IQ	KW	GLF	SA	72	130	1561	1318	80	-12	8	32	12	48	14	56	15	60	16	64
2026	09	26	SA	OM	GLF	SA	65	83	1596	1479	78	-11	9	31	13	47	16	54	17	58	18	62
2026	09	26	CA	CL	F	CA	38	41	1729	1717	66	-3	7	13	10	20	12	23	13	25	14	26
2026	09	26	CO	MX	F	US	5	12	2003	1913	63	-3	7	13	11	19	13	22	14	24	15	25
2026	09	26	CK	TI	F	CK	230	162	622	1177	7	9	19	1	28	2	33	2	35	3	37	3
2026	09	26	US	PE	F	US	31	46	1746	1700	70	-4	6	14	9	21	11	24	11	26	12	28
2026	09	26	BZ	SX	CLB	BZ	176	190	1073	974	76	-10	10	30	14	46	17	53	18	57	19	61
2026	09	26	GF	VC	CLB	BZ	154	165	1223	1141	62	-5	15	25	23	37	27	43	29	46	31	49
2026	09	26	AG	AI	CLC	AG	200	227	895	646	88	-15	5	35	7	53	8	62	9	66	9	71
2026	09	26	VG	MS	CLC	TC	213	191	743	972	21	12	32	8	47	13	55	15	59	16	63	17
2026	09	26	VI	MF	CLC	VI	229	180	627	1042	14	14	34	6	52	8	60	10	64	11	69	11
2026	09	27	DK	WA	ENA	DK	18	48	1869	1682	84	-14	6	34	10	50	11	59	12	63	13	67
2026	09	27	DE	GR	ENA	DE	13	33	1907	1744	82	-13	7	33	11	49	13	57	14	61	14	66
2026	09	27	NO	PT	ENA	NO	9	6	1952	1995	58	-3	17	23	25	35	29	41	31	44	33	47
2026	09	27	RS	NL	ENA	RS	35	8	1734	1970	31	7	27	13	41	19	48	22	51	24	55	25
2026	09	27	AT	KO	ENB	AT	22	42	1821	1714	77	-11	9	31	14	46	16	54	17	58	19	61
2026	09	27	IE	IL	ENB	HU	47	54	1699	1647	57	-3	17	23	26	34	30	40	32	43	34	46
2026	09	27	GI	AD	END	GI	184	175	1011	1080	54	-2	18	22	27	33	32	38	34	41	36	44
2026	09	27	LT	AZ	END	LT	145	128	1279	1322	58	-3	17	23	25	35	29	41	31	44	33	47
2026	09	27	KH	MM	SEC	HK	203	181	871	1035	28	9	29	11	43	17	50	20	54	21	58	22
2026	09	27	HK	LA	SEC	HK	171	218	1100	712	94	-18	2	38	3	57	4	66	4	71	5	75
2026	09	27	BH	AE	GLF	SA	99	75	1414	1540	33	7	27	13	40	20	47	23	51	24	54	26
2026	09	27	QA	YE	GLF	SA	100	156	1411	1209	76	-10	10	30	14	46	17	53	18	57	19	61
2026	09	27	FJ	PG	MLN	FJ	174	163	1096	1154	56	-2	18	22	26	34	31	39	33	42	35	45
2026	09	27	NC	VU	MLN	FJ	140	172	1287	1098	75	-10	10	30	15	45	18	52	19	56	20	60
2026	09	27	BO	PY	F	US	58	24	1621	1814	25	5	15	5	23	7	26	9	28	9	30	10
2026	09	27	CN	NZ	FT	CN	95	77	1424	1534	49	0	15	15	23	22	27	25	29	27	31	29
2026	09	27	JO	SY	F	JO	57	83	1628	1479	81	-6	4	16	6	24	7	28	7	30	8	32
2026	09	27	MT	LI	F	MT	148	200	1255	895	93	-9	1	19	2	28	2	33	2	35	3	37
2026	09	27	SC	LK	F	SC	204	205	853	836	66	-3	7	13	10	20	12	23	13	25	14	26
2026	09	27	CR	HT	CLA	JM	62	81	1609	1517	63	-5	15	25	22	38	26	44	28	47	30	50
2026	09	27	CW	NI	CLA	CW	92	125	1438	1333	76	-11	9	31	14	46	16	54	18	57	19	61
2026	09	27	TT	DO	CLA	TT	104	144	1386	1283	76	-11	9	31	14	46	17	53	18	57	19	61
2026	09	27	KY	GY	CLB	DM	209	137	800	1293	6	18	38	2	57	3	66	4	71	4	76	4
2026	09	27	DM	PR	CLB	DM	196	166	935	1135	36	6	26	14	38	22	45	25	48	27	51	29
2026	09	28	BE	FR	ENA	BE	10	4	1947	2070	47	1	21	19	32	28	37	33	40	35	43	37
2026	09	28	TR	IT	ENA	TR	20	18	1852	1869	62	-5	15	25	23	37	27	43	29	46	31	49
2026	09	28	EI	HU	ENB	EI	63	43	1605	1710	49	0	20	20	30	30	36	34	38	37	41	39
2026	09	28	RO	BA	ENB	RO	55	63	1639	1605	68	-7	13	27	19	41	22	48	24	51	25	55
2026	09	28	SE	PL	ENB	SE	37	43	1731	1710	67	-7	13	27	20	40	23	47	25	50	27	53
2026	09	28	GE	UA	ENB	GE	53	26	1654	1780	46	1	21	19	32	28	38	32	40	35	43	37
2026	09	28	AM	ME	ENC	AM	112	87	1373	1460	52	-1	19	21	29	31	34	36	36	39	39	41
2026	09	28	LV	CY	ENC	LV	138	131	1288	1314	60	-4	16	24	24	36	28	42	30	45	32	48
2026	09	28	BF	CF	FQ	MA	78	153	1529	1236	84	-14	6	34	9	51	11	59	12	63	12	68
2026	09	28	GQ	SL	FQ	CM	107	120	1380	1342	55	-2	18	22	27	33	31	39	33	42	36	44
2026	09	28	TN	BW	FQ	TN	71	147	1562	1267	91	-16	4	36	6	54	7	63	7	68	7	73
2026	09	28	ZW	CD	FQ	ZW	113	45	1372	1704	21	12	32	8	48	12	55	15	59	16	63	17
2026	09	28	BD	SG	SEC	ID	194	161	942	1184	20	12	32	8	48	12	56	14	60	15	64	16
2026	09	28	ID	MY	SEC	ID	127	149	1323	1254	73	-9	11	29	16	44	19	51	21	54	22	58
2026	09	28	JP	VE	F	JP	15	36	1888	1733	81	-6	4	16	6	24	7	28	7	30	7	33
2026	09	28	KG	MV	F	KG	136	209	1295	800	97	-9	1	19	1	29	1	34	1	36	1	39
2026	09	28	PS	TJ	FT	CN	85	143	1465	1284	74	-7	8	22	12	33	14	39	15	42	16	44
2026	09	28	KR	UY	F	KR	40	21	1723	1841	47	1	11	9	16	14	18	17	20	18	21	19
2026	09	28	GT	SV	CLA	GT	82	120	1504	1342	82	-13	7	33	11	49	13	57	14	61	14	66
2026	09	28	JM	HN	CLA	JM	79	69	1527	1570	58	-3	17	23	25	35	29	41	31	44	33	47
2026	09	28	SR	MQ	CLA	SR	93	133	1431	1312	78	-11	9	31	13	47	15	55	17	58	18	62
2026	09	28	BB	GP	CLB	LC	199	123	898	1338	7	17	37	3	56	4	65	5	69	6	74	6
2026	09	28	BQ	CU	CLB	KN	208	151	817	1239	8	17	37	3	55	5	64	6	69	6	74	6
2026	09	28	KN	GD	CLB	KN	183	172	1030	1098	55	-2	18	22	27	33	32	38	34	41	36	44
2026	09	28	LC	BM	CLB	LC	186	168	1003	1117	48	1	21	19	31	29	36	34	39	36	42	38
2026	09	29	CZ	EN	ENA	CZ	50	3	1680	2125	12	15	35	5	53	7	62	8	66	9	70	10
2026	09	29	ES	HR	ENA	ES	1	16	2259	1881	94	-18	2	38	4	56	4	66	4	71	5	75
2026	09	29	SQ	CH	ENB	SQ	32	11	1745	1928	38	5	25	15	37	23	43	27	46	29	49	31
2026	09	29	SI	NM	ENB	SI	48	66	1682	1589	75	-10	10	30	15	45	17	53	19	56	20	60
2026	09	29	BG	EE	ENC	BG	88	117	1458	1360	76	-10	10	30	15	45	17	53	18	57	19	61
2026	09	29	FI	BY	ENC	FI	76	80	1536	1522	66	-6	14	26	20	40	24	46	26	49	27	53
2026	09	29	LU	IS	ENC	LU	90	70	1450	1568	47	1	21	19	32	28	37	33	39	36	42	38
2026	09	29	MD	FO	ENC	MD	146	104	1270	1386	48	1	21	19	31	29	37	33	39	36	42	38
2026	09	29	SM	AL	ENC	SM	206	60	825	1616	1.8	19	39	1	59	1	69	1	74	1	79	1
2026	09	29	SK	KZ	ENC	SK	51	94	1667	1428	88	-15	5	35	7	53	9	61	9	66	10	70
2026	09	29	BJ	MR	FQ	CI	101	126	1406	1329	61	-4	16	24	23	37	27	43	29	46	31	49
2026	09	29	BI	DZ	FQ	BI	142	30	1286	1756	11	16	36	4	54	6	63	7	67	8	72	8
2026	09	29	CV	RW	FQ	CV	59	124	1619	1337	90	-16	4	36	6	54	7	63	7	68	8	72
2026	09	29	KM	NA	FQ	KM	111	135	1374	1303	73	-9	11	29	16	44	19	51	20	55	22	58
2026	09	29	CG	CM	FQ	CG	158	61	1207	1614	15	14	34	6	51	9	60	10	64	11	68	12
2026	09	29	ET	SN	FQ	ET	140	23	1287	1816	8	17	37	3	55	5	65	5	69	6	74	6
2026	09	29	GA	NE	FQ	GA	102	106	1402	1382	67	-7	13	27	20	40	23	47	25	50	27	53
2026	09	29	GH	GM	FQ	GH	68	98	1571	1419	81	-12	8	32	11	49	13	57	14	61	15	65
2026	09	29	GW	NG	FQ	GW	150	28	1248	1767	8	17	37	3	55	5	64	6	69	6	73	7
2026	09	29	CI	SO	FQ	CI	39	189	1728	978	99.3	-20	0	40	0	60	1	69	1	74	1	79
2026	09	29	LS	MA	FQ	ZA	160	14	1198	1901	1.7	19	39	1	59	1	69	1	74	1	79	1
2026	09	29	LR	ML	FQ	LR	134	67	1304	1588	26	10	30	10	45	15	52	18	56	19	59	21
2026	09	29	MG	TZ	FQ	MA	107	132	1380	1313	60	-4	16	24	24	36	28	42	30	45	32	48
2026	09	29	MZ	SD	FQ	MZ	120	118	1342	1350	63	-5	15	25	22	38	26	44	28	47	30	50
2026	09	29	SS	EG	FQ	SS	170	34	1109	1742	4	18	38	2	57	3	67	3	72	3	76	4
2026	09	29	UG	LY	FQ	UG	103	97	1395	1420	61	-4	16	24	24	36	28	42	30	45	31	49
2026	09	29	ZM	TG	FQ	ZM	114	109	1371	1379	63	-5	15	25	22	38	26	44	28	47	30	50
2026	09	29	PK	PH	SEC	ID	197	169	911	1112	24	10	30	10	46	14	53	17	57	18	61	19
2026	09	29	TH	VN	SEC	ID	115	89	1367	1456	37	5	25	15	38	22	44	26	47	28	50	30
2026	09	29	KW	OM	GLF	SA	130	83	1318	1479	28	9	29	11	43	17	50	20	54	21	57	23
2026	09	29	SA	IQ	GLF	SA	65	72	1596	1561	69	-7	13	27	19	41	22	48	24	51	25	55
2026	09	29	AU	BR	F	AU	25	7	1794	1993	36	3	13	7	19	11	22	13	24	14	26	14
2026	09	29	MX	PE	F	US	12	46	1913	1700	77	-5	5	15	7	23	8	27	9	29	9	31
2026	09	29	RU	IR	F	RU	27	29	1772	1764	65	-3	7	13	10	20	12	23	13	24	14	26
2026	09	29	US	CL	F	US	31	41	1746	1717	68	-4	6	14	10	20	11	24	12	25	13	27
2026	09	29	BZ	VC	CLB	BZ	176	165	1073	1141	55	-2	18	22	27	33	32	38	34	41	36	44
2026	09	29	GF	SX	CLB	BZ	154	190	1223	974	81	-12	8	32	12	48	13	57	14	61	15	65
2026	09	29	AI	AW	CLC	AG	227	188	646	979	13	15	35	5	52	8	61	9	65	10	70	10
2026	09	29	TC	VG	CLC	TC	226	213	657	743	52	-1	19	21	29	31	34	36	36	39	38	42
2026	09	29	VI	BS	CLC	VI	229	224	627	685	56	-2	18	22	26	34	31	39	33	42	35	45
2026	09	30	ER	ZA	FQ	EG	159	73	1202	1560	11	15	35	5	53	7	62	8	67	8	71	9
2026	09	30	HK	BN	SEC	HK	171	234	1100	571	97	-19	1	39	2	58	2	68	2	73	2	78
2026	09	30	KH	TL	SEC	HK	203	218	871	712	71	-9	11	29	17	43	20	50	21	54	23	57
2026	09	30	BH	YE	GLF	SA	99	156	1414	1209	76	-11	9	31	14	46	16	54	18	57	19	61
2026	09	30	QA	AE	GLF	SA	100	75	1411	1540	32	7	27	13	41	19	47	23	51	24	54	26
2026	09	30	FJ	NC	MLN	FJ	174	140	1096	1287	37	5	25	15	38	22	44	26	47	28	50	30
2026	09	30	PG	SB	MLN	FJ	163	179	1154	1062	63	-5	15	25	22	38	26	44	28	47	30	50
2026	09	30	AR	BO	F	AR	2	58	2173	1621	98	-10	0	20	1	29	1	34	1	37	1	39
2026	09	30	CK	TI	F	CK	230	162	622	1177	7	9	19	1	28	2	33	2	35	3	37	3
2026	09	30	LT	AD	F	LT	145	175	1279	1080	85	-7	3	17	5	25	5	30	6	32	6	34
2026	09	30	MU	DJ	FT	MU	176	195	1073	941	79	-9	6	24	9	36	11	42	12	45	12	48
2026	09	30	SC	LK	F	SC	204	205	853	836	66	-3	7	13	10	20	12	23	13	25	14	26
2026	10	01	DK	PT	ENA	DK	18	6	1869	1995	46	1	21	19	32	28	38	32	40	35	43	37
2026	10	01	DE	RS	ENA	DE	13	35	1907	1734	83	-13	7	33	10	50	12	58	13	62	14	66
2026	10	01	GR	NL	ENA	GR	33	8	1744	1970	33	7	27	13	40	20	47	23	51	24	54	26
2026	10	01	WA	NO	ENA	WA	48	9	1682	1952	27	9	29	11	44	16	51	19	55	20	58	22
2026	10	01	IE	AT	ENB	IE	47	22	1699	1821	47	1	21	19	32	28	37	33	40	35	43	37
2026	10	01	IL	KO	ENB	HU	54	42	1647	1714	40	4	24	16	36	24	42	28	45	30	48	32
2026	10	01	AZ	LI	END	AZ	128	200	1322	895	95	-18	2	38	3	57	3	67	3	72	4	76
2026	10	01	MT	GI	END	MT	148	184	1255	1011	88	-15	5	35	7	53	8	62	9	66	10	70
2026	10	01	GN	KE	FQ	GN	86	116	1464	1363	76	-10	10	30	14	46	17	53	18	57	19	61
2026	10	01	ID	BD	SEC	ID	127	194	1323	942	94	-18	2	38	4	56	4	66	4	71	5	75
2026	10	01	MY	SG	SEC	ID	149	161	1254	1184	60	-4	16	24	24	36	28	42	30	45	32	48
2026	10	01	JP	EC	FT	JP	15	17	1888	1871	66	-5	10	20	15	30	18	35	19	37	20	40
2026	10	01	LB	MV	F	KG	138	209	1288	800	94	-9	1	19	2	28	2	33	2	35	2	38
2026	10	01	NZ	PA	FT	JP	77	52	1534	1658	33	5	20	10	30	15	35	17	38	18	40	20
2026	10	01	UZ	SY	F	UZ	56	83	1631	1479	81	-6	4	16	6	24	7	28	7	30	8	32
2026	10	01	CW	TT	CLA	CW	92	104	1438	1386	71	-8	12	28	18	42	21	49	22	53	24	56
2026	10	01	DO	HT	CLA	DO	144	81	1283	1517	32	7	27	13	41	19	48	22	51	24	55	25
2026	10	01	NI	CR	CLA	NI	125	62	1333	1609	27	9	29	11	44	16	51	19	55	20	59	21
2026	10	01	KY	PR	CLB	DM	209	166	800	1135	13	15	35	5	52	8	61	9	65	10	70	10
2026	10	01	DM	GY	CLB	DM	196	137	935	1293	18	13	33	7	49	11	57	13	61	14	65	15
2026	10	01	AG	AI	CLC	AG	200	227	895	646	88	-15	5	35	7	53	8	62	9	66	9	71
2026	10	01	VG	MS	CLC	TC	213	191	743	972	21	12	32	8	47	13	55	15	59	16	63	17
2026	10	01	VI	MF	CLC	VI	229	180	627	1042	14	14	34	6	52	8	60	10	64	11	69	11
2026	10	02	BE	TR	ENA	BE	10	20	1947	1852	75	-10	10	30	15	45	17	53	18	57	20	60
2026	10	02	FR	IT	ENA	FR	4	18	2070	1869	85	-14	6	34	9	51	11	59	11	64	12	68
2026	10	02	BA	SE	ENB	BA	63	37	1605	1731	46	1	21	19	32	28	38	32	40	35	43	37
2026	10	02	HU	GE	ENB	HU	43	53	1710	1654	71	-8	12	28	17	43	20	50	22	53	23	57
2026	10	02	EI	UA	ENB	SK	63	26	1605	1780	27	9	29	11	44	16	51	19	55	20	59	21
2026	10	02	PL	RO	ENB	PL	43	55	1710	1639	73	-9	11	29	16	44	19	51	20	55	22	58
2026	10	02	CY	AM	ENC	CY	131	112	1314	1373	56	-2	18	22	26	34	31	39	33	42	35	45
2026	10	02	FO	SK	ENC	FO	104	51	1386	1667	26	10	30	10	44	16	52	18	55	20	59	21
2026	10	02	KZ	MD	ENC	KZ	94	146	1428	1270	82	-13	7	33	11	49	13	57	14	61	15	65
2026	10	02	LV	ME	ENC	LV	138	87	1288	1460	40	4	24	16	36	24	42	28	45	30	48	32
2026	10	02	PK	VN	SEC	ID	197	89	911	1456	4	18	38	2	58	2	67	3	72	3	77	3
2026	10	02	PH	TH	SEC	ID	169	115	1112	1367	19	13	33	7	49	11	57	13	61	14	65	15
2026	10	02	CN	PS	FT	CN	95	85	1424	1465	58	-3	12	18	19	26	22	31	23	33	25	35
2026	10	02	CO	PY	F	US	5	24	2003	1814	75	-5	5	15	8	22	9	26	9	28	10	30
2026	10	02	CD	UG	F	ZA	45	103	1704	1395	86	-7	3	17	4	26	5	30	5	32	6	34
2026	10	02	KR	VE	F	KR	40	36	1723	1733	63	-3	7	13	11	19	13	22	14	24	15	25
2026	10	02	SV	JM	CLA	SV	120	79	1342	1527	38	5	25	15	37	23	43	27	46	29	50	30
2026	10	02	MQ	HN	CLA	MQ	133	69	1312	1570	29	9	29	11	43	17	50	20	53	22	57	23
2026	10	02	SR	GT	CLA	SR	93	82	1431	1504	54	-2	18	22	28	32	32	38	35	40	37	43
2026	10	02	BB	BM	CLB	BB	199	168	898	1117	34	7	27	13	40	20	47	23	50	25	53	27
2026	10	02	BQ	GD	CLB	TT	208	172	817	1098	17	13	33	7	50	10	58	12	63	12	67	13
2026	10	02	CU	KN	CLB	TT	151	183	1239	1030	77	-11	9	31	14	46	16	54	17	58	18	62
2026	10	02	GP	LC	CLB	BB	123	186	1338	1003	87	-15	5	35	8	52	9	61	10	65	10	70
2026	10	03	HR	EN	ENA	HR	16	3	1881	2125	30	8	28	12	42	18	49	21	52	23	56	24
2026	10	03	ES	CZ	ENA	ES	1	50	2259	1680	98	-19	1	39	1	59	1	69	1	74	2	78
2026	10	03	NM	SQ	ENB	NM	66	32	1589	1745	42	3	23	17	35	25	41	29	43	32	46	34
2026	10	03	CH	SI	ENB	CH	11	48	1928	1682	88	-15	5	35	7	53	8	62	9	66	10	70
2026	10	03	BY	SM	ENC	HU	80	206	1522	825	98.2	-19	1	39	1	59	1	69	1	74	1	79
2026	10	03	EE	LU	ENC	EE	117	90	1360	1450	51	-1	19	21	29	31	34	36	36	39	39	41
2026	10	03	FI	AL	ENC	FI	76	60	1536	1616	53	-1	19	21	28	32	33	37	35	40	38	42
2026	10	03	IS	BG	ENC	IS	70	88	1568	1458	77	-11	9	31	14	46	16	54	17	58	18	62
2026	10	03	AR	BF	F	AR	2	78	2173	1529	98.6	-10	0	20	0	30	0	35	1	37	1	39
2026	10	03	CA	PE	F	CA	38	46	1729	1700	68	-4	6	14	10	20	11	24	12	25	13	27
